policy_id,customer_id,product_code,product_variant,start_date,end_date,policy_status,written_premium,sum_insured,currency,sales_channel,policy_version
P-2023-001005,100736,AUTO,CASCO,2023-09-23,2024-12-30,Expired,418.56,6756.32,EUR,Phone,1
P-2023-001006,100591,AUTO,MTPL,2023-06-27,2024-08-13,Expired,162.73,32174.72,EUR,Bank,1
P-2023-001007,100242,LIABILITY,Personal,2023-04-09,2024-06-05,Expired,174.42,7938.96,EUR,Broker,1
P-2024-001008,100696,PET,Cat,2024-09-16,2025-10-26,Active,76.47,10985.03,EUR,Online,1
P-2024-001009,100476,AUTO,MTPL,2024-05-14,2025-07-27,Active,138.13,49784.61,EUR,Broker,1
P-2024-001010,100477,AUTO,MTPL,2024-06-05,2025-05-08,Expired,138.06,30956.49,EUR,Agent,1
P-2023-001011,100114,AUTO,CASCO,2023-08-08,2024-06-27,Expired,159.47,9384.02,EUR,Bank,1
P-2025-001012,100231,HOME,HomePlus,2025-05-09,2026-08-01,Active,1003.98,26606.07,EUR,Broker,1
P-2023-001013,100998,PET,Dog,2023-03-05,2024-03-16,Expired,96.17,46674.56,EUR,Broker,1
P-2023-001014,100524,AUTO,CASCO,2023-09-03,2024-09-10,Expired,391.54,47115.64,EUR,Agent,1
P-2023-001015,100381,PET,Dog,2023-01-10,2024-01-11,Expired,105.35,9336.99,EUR,Agent,1
P-2024-001016,100258,HOME,HomeBasic,2024-03-16,2024-10-09,Expired,288.31,14751.14,EUR,Bank,1
P-2023-001017,100969,PET,Dog,2023-11-17,2025-03-08,Expired,153.36,39561.46,EUR,Broker,1
P-2024-001018,100784,TRAVEL,World,2024-10-02,2025-12-10,Active,65.68,15108.77,EUR,Broker,1
P-2023-001019,100340,HOME,HomeBasic,2023-10-07,2024-09-24,Expired,619.41,43002.45,EUR,Bank,1
P-2024-001020,100038,LIABILITY,Personal,2024-04-12,2024-12-31,Expired,125.12,47840.02,EUR,Online,1
P-2025-001021,100849,PET,Dog,2025-05-16,2026-03-05,Active,58.78,8976.03,EUR,Broker,1
P-2025-001022,100843,HOME,HomeBasic,2025-04-03,2025-12-19,Active,351.39,21893.9,EUR,Agent,1
P-2025-001023,100025,LIABILITY,Personal,2025-04-18,2026-10-07,Active,171.69,26964.87,EUR,Phone,1
P-2023-001024,100532,HOME,HomePlus,2023-11-20,2025-02-23,Expired,1124.69,45568.22,EUR,Online,1
P-2023-001025,100756,AUTO,MTPL,2023-06-25,2024-02-15,Expired,80.93,29271.4,EUR,Broker,1
P-2023-001026,100553,PET,Cat,2023-10-01,2024-07-17,Expired,76.23,44490.59,EUR,Broker,1
P-2024-001027,100595,AUTO,MTPL,2024-07-19,2025-10-03,Active,351.13,41030.93,EUR,Online,1
P-2024-001028,100485,HOME,HomePlus,2024-01-26,2025-03-17,Expired,964.09,20504.69,EUR,Online,1
P-2023-001029,100549,LIABILITY,Personal,2023-03-09,2024-04-22,Expired,229.92,42439.72,EUR,Agent,1
P-2023-001030,100220,AUTO,MTPL,2023-09-03,2024-09-24,Expired,133.28,21246.53,EUR,Agent,1
P-2023-001031,100013,PET,Dog,2023-04-21,2024-04-21,Expired,105.97,18474.47,EUR,Broker,1
P-2024-001032,100707,PET,Cat,2024-10-12,2025-12-06,Active,109.78,9355.99,EUR,Broker,1
P-2023-001033,100318,TRAVEL,Europe,2023-06-21,2024-04-20,Expired,52.48,4880.13,EUR,Online,1
P-2024-001034,100259,HOME,HomeBasic,2024-01-04,2024-12-23,Expired,596.3,14446.22,EUR,Bank,1
P-2023-001035,100335,HOME,HomePlus,2023-12-09,2024-08-15,Expired,535.87,10733.88,EUR,Agent,1
P-2023-001036,100706,PET,Cat,2023-03-26,2024-07-09,Expired,53.74,15404.11,EUR,Bank,1
P-2024-001037,100667,HOME,HomeBasic,2024-12-07,2026-02-25,Active,279.22,44365.75,EUR,Broker,1
P-2023-001038,100255,PET,Cat,2023-07-31,2024-09-01,Expired,73.69,40079.58,EUR,Bank,1
P-2024-001039,100014,HOME,HomePlus,2024-02-23,2025-05-14,Expired,722.87,1467.41,EUR,Broker,1
P-2023-001040,100259,TRAVEL,Europe,2023-02-19,2024-07-18,Expired,56.43,1424.79,EUR,Phone,1
P-2023-001041,100330,AUTO,CASCO,2023-08-01,2024-01-21,Expired,465.58,26505.51,EUR,Agent,1
P-2024-001042,100386,PET,Cat,2024-10-11,2025-10-10,Active,85.9,37887.64,EUR,Broker,1
P-2024-001043,100029,TRAVEL,Europe,2024-04-03,2025-03-18,Expired,18.08,20992.98,EUR,Phone,1
P-2025-001044,100398,HOME,HomeBasic,2025-05-08,2026-05-05,Active,271.21,8585.97,EUR,Broker,1
P-2025-001045,100616,AUTO,CASCO,2025-03-21,2026-06-03,Active,348.77,49665.02,EUR,Bank,1
P-2024-001046,100313,HOME,HomePlus,2024-12-19,2025-11-29,Active,857.96,49075.43,EUR,Online,1
P-2024-001047,100409,AUTO,CASCO,2024-01-19,2025-01-18,Expired,194.12,42572.47,EUR,Broker,1
P-2023-001048,100563,TRAVEL,World,2023-12-12,2025-01-19,Expired,76.69,17927.6,EUR,Phone,1
P-2024-001049,100921,HOME,HomeBasic,2024-10-10,2026-01-05,Active,236.84,34036.76,EUR,Agent,1
P-2025-001050,100277,AUTO,CASCO,2025-02-22,2026-03-03,Active,610.51,48943.78,EUR,Agent,1
P-2025-001051,100802,PET,Cat,2025-01-14,2026-03-03,Active,111.7,23394.17,EUR,Agent,1
P-2024-001052,100654,PET,Cat,2024-01-09,2024-12-11,Expired,124.53,19553.48,EUR,Agent,1
P-2024-001053,100223,LIABILITY,Personal,2024-09-23,2025-06-29,Expired,120.53,27273.42,EUR,Broker,1
P-2024-001054,100097,HOME,HomePlus,2024-04-04,2025-05-15,Expired,538.33,29840.72,EUR,Broker,1
P-2025-001055,100249,AUTO,MTPL,2025-01-15,2025-11-20,Active,141.25,21225.16,EUR,Online,1
P-2023-001056,100619,HOME,HomePlus,2023-02-07,2023-11-08,Expired,590.99,22597.52,EUR,Bank,1
P-2024-001057,100131,PET,Dog,2024-09-21,2025-05-15,Expired,106.85,8631.83,EUR,Broker,1
P-2023-001058,100108,TRAVEL,World,2023-01-03,2024-02-13,Expired,59.62,1401.72,EUR,Agent,1
P-2025-001059,100948,PET,Cat,2025-04-04,2026-12-28,Active,85.64,28383.2,EUR,Agent,1
P-2024-001060,100677,TRAVEL,World,2024-02-24,2025-04-07,Expired,35.94,2248.16,EUR,Phone,1
P-2023-001061,100466,LIABILITY,Personal,2023-05-06,2023-12-22,Expired,180.27,3943.59,EUR,Phone,1
P-2025-001062,100975,TRAVEL,Europe,2025-03-10,2026-10-28,Active,32.63,8271.68,EUR,Online,1
P-2024-001063,100146,AUTO,MTPL,2024-08-17,2025-07-04,Active,238.43,30704.62,EUR,Online,1
P-2024-001064,100949,PET,Dog,2024-07-21,2025-05-12,Expired,198.5,32777.82,EUR,Online,1
P-2025-001065,100886,HOME,HomeBasic,2025-05-21,2026-03-24,Active,305.7,21972.95,EUR,Broker,1
P-2024-001066,100295,HOME,HomePlus,2024-01-06,2024-11-12,Expired,547.92,45762.04,EUR,Phone,1
P-2023-001067,100331,AUTO,CASCO,2023-11-22,2025-01-26,Expired,403.44,41590.53,EUR,Broker,1
P-2024-001068,100101,TRAVEL,World,2024-02-20,2024-12-10,Expired,38.84,25716.63,EUR,Phone,1
P-2023-001069,100602,PET,Cat,2023-03-26,2024-04-30,Expired,125.16,11517.26,EUR,Agent,1
P-2024-001070,100612,TRAVEL,World,2024-12-03,2025-10-08,Active,94.12,33542.16,EUR,Bank,1
P-2024-001071,100116,LIABILITY,Personal,2024-12-31,2026-03-01,Active,223.85,4129.45,EUR,Phone,1
P-2024-001072,100043,LIABILITY,Personal,2024-12-03,2026-02-04,Active,212.29,25290.13,EUR,Phone,1
P-2023-001073,100848,TRAVEL,Europe,2023-10-20,2025-01-31,Expired,55.43,36606.85,EUR,Bank,1
P-2024-001074,100285,AUTO,MTPL,2024-08-29,2025-10-04,Active,264.18,20786.74,EUR,Broker,1
P-2023-001075,100755,TRAVEL,Europe,2023-06-19,2024-08-13,Expired,18.49,21809.27,EUR,Broker,1
P-2023-001076,100602,TRAVEL,Europe,2023-08-18,2024-05-31,Expired,49.99,23254.21,EUR,Bank,1
P-2025-001077,100839,HOME,HomeBasic,2025-03-19,2026-03-04,Active,174.64,22951.78,EUR,Agent,1
P-2025-001078,100042,TRAVEL,World,2025-04-21,2026-05-07,Active,39.96,30368.81,EUR,Broker,1
P-2024-001079,100534,PET,Cat,2024-10-14,2025-07-20,Active,65.74,36969.6,EUR,Bank,1
P-2023-001080,100459,AUTO,CASCO,2023-10-21,2024-07-04,Expired,381.65,6088.13,EUR,Agent,1
P-2025-001081,100578,AUTO,MTPL,2025-03-18,2026-04-03,Active,228.12,37648.26,EUR,Online,1
P-2024-001082,100959,PET,Cat,2024-05-21,2025-03-18,Expired,72.18,47933.93,EUR,Bank,1
P-2024-001083,100457,LIABILITY,Personal,2024-12-12,2025-10-26,Active,101.51,37240.79,EUR,Online,1
P-2024-001084,100981,LIABILITY,Personal,2024-04-21,2025-03-16,Expired,180.72,33897.03,EUR,Broker,1
P-2025-001085,100347,TRAVEL,Europe,2025-01-22,2025-11-06,Active,21.63,29928.67,EUR,Online,1
P-2023-001086,100404,TRAVEL,Europe,2023-08-19,2024-07-15,Expired,37.82,20529.4,EUR,Online,1
P-2023-001087,100912,TRAVEL,World,2023-09-16,2024-07-27,Expired,59.72,27227.38,EUR,Phone,1
P-2023-001088,100005,HOME,HomePlus,2023-10-11,2024-12-15,Expired,426.9,17609.53,EUR,Broker,1
P-2024-001089,100873,HOME,HomeBasic,2024-01-05,2024-11-13,Expired,615.58,9014.2,EUR,Agent,1
P-2023-001090,100540,AUTO,CASCO,2023-07-16,2024-04-08,Expired,1362.02,25295.15,EUR,Bank,1
P-2023-001091,100418,TRAVEL,World,2023-10-14,2024-10-05,Expired,58.07,17734.78,EUR,Broker,1
P-2024-001092,100527,LIABILITY,Personal,2024-05-07,2025-03-23,Expired,392.04,20773.88,EUR,Online,1
P-2024-001093,100705,HOME,HomePlus,2024-11-27,2025-01-26,Expired,611.66,8733.71,EUR,Phone,1
P-2023-001094,100220,HOME,HomePlus,2023-07-08,2024-04-27,Expired,868.04,24558.52,EUR,Agent,1
P-2023-001095,100561,PET,Cat,2023-08-14,2025-01-03,Expired,102.11,14817.97,EUR,Bank,1
P-2023-001096,100013,TRAVEL,Europe,2023-01-07,2023-12-15,Expired,27.95,20695.64,EUR,Phone,1
P-2024-001097,100154,LIABILITY,Personal,2024-04-04,2025-04-13,Expired,151.23,15420.39,EUR,Bank,1
P-2025-001098,100787,TRAVEL,Europe,2025-05-28,2025-12-17,Active,56.3,29275.61,EUR,Bank,1
P-2025-001099,100962,TRAVEL,Europe,2025-01-14,2026-03-12,Active,16.94,15772.93,EUR,Agent,1
P-2024-001100,100215,HOME,HomeBasic,2024-04-23,2025-07-22,Active,216.51,17121.28,EUR,Agent,1
P-2024-001101,100197,PET,Dog,2024-11-23,2025-12-18,Active,157.67,4016.28,EUR,Online,1
P-2023-001102,100695,AUTO,CASCO,2023-03-27,2024-04-03,Expired,934.04,47234.7,EUR,Phone,1
P-2024-001103,100102,HOME,HomeBasic,2024-03-07,2024-11-26,Expired,248.56,40115.38,EUR,Broker,1
P-2025-001104,100244,AUTO,MTPL,2025-04-16,2026-04-24,Active,140.7,42827.87,EUR,Bank,1
P-2023-001105,100477,AUTO,CASCO,2023-10-30,2024-10-11,Expired,337.04,26088.89,EUR,Bank,1
P-2024-001106,100253,TRAVEL,Europe,2024-07-14,2025-05-22,Expired,31.51,46085.58,EUR,Bank,1
P-2024-001107,100341,HOME,HomePlus,2024-07-28,2025-04-14,Expired,588.38,46093.35,EUR,Bank,1
P-2024-001108,100461,TRAVEL,Europe,2024-03-18,2025-02-19,Expired,27.06,4160.04,EUR,Online,1
P-2024-001109,100731,TRAVEL,World,2024-11-23,2025-11-13,Active,37.36,12699.53,EUR,Phone,1
P-2024-001110,100793,AUTO,MTPL,2024-11-21,2025-12-19,Active,312.45,1625.07,EUR,Bank,1
P-2023-001111,100525,PET,Cat,2023-09-12,2024-08-01,Expired,109.17,23150.15,EUR,Bank,1
P-2023-001112,100156,PET,Dog,2023-05-14,2024-07-10,Expired,90.57,7564.77,EUR,Broker,1
P-2025-001113,100686,HOME,HomePlus,2025-01-07,2025-09-23,Active,647.99,39878.39,EUR,Phone,1
P-2024-001114,100302,TRAVEL,Europe,2024-08-06,2025-04-15,Expired,24.82,29670.96,EUR,Agent,1
P-2024-001115,100361,AUTO,CASCO,2024-02-29,2024-08-24,Expired,529.83,1356.37,EUR,Bank,1
P-2023-001116,100389,HOME,HomePlus,2023-08-01,2024-04-25,Expired,980.04,5883.53,EUR,Broker,1
P-2024-001117,100195,HOME,HomePlus,2024-03-25,2024-12-09,Expired,498.95,42590.77,EUR,Phone,1
P-2024-001118,100230,PET,Dog,2024-04-14,2025-04-20,Expired,275.59,3542.22,EUR,Phone,1
P-2025-001119,100672,TRAVEL,World,2025-05-18,2026-07-21,Active,53.44,39245.57,EUR,Bank,1
P-2023-001120,100595,HOME,HomeBasic,2023-01-04,2024-02-18,Expired,146.57,43721.45,EUR,Broker,1
P-2025-001121,100284,TRAVEL,World,2025-01-04,2026-03-23,Active,170.38,49334.29,EUR,Agent,1
P-2023-001122,100257,TRAVEL,World,2023-10-06,2024-09-12,Expired,67.41,48759.24,EUR,Bank,1
P-2023-001123,100779,HOME,HomeBasic,2023-07-05,2025-01-04,Expired,189.69,26826.48,EUR,Online,1
P-2024-001124,100094,PET,Dog,2024-07-15,2025-08-24,Active,147.88,25611.47,EUR,Phone,1
P-2024-001125,100938,PET,Cat,2024-02-05,2025-06-29,Expired,172.13,9045.06,EUR,Bank,1
P-2025-001126,100790,AUTO,CASCO,2025-03-07,2025-12-24,Active,327.11,21622.99,EUR,Phone,1
P-2023-001127,100102,AUTO,CASCO,2023-09-10,2024-10-24,Expired,231.67,30862.82,EUR,Phone,1
P-2024-001128,100253,AUTO,MTPL,2024-05-11,2025-02-07,Expired,388.0,38033.77,EUR,Bank,1
P-2023-001129,100227,HOME,HomePlus,2023-09-11,2024-12-09,Expired,515.82,46533.79,EUR,Agent,1
P-2024-001130,100039,TRAVEL,World,2024-10-13,2025-07-28,Active,42.31,41443.52,EUR,Online,1
P-2024-001131,100524,AUTO,CASCO,2024-03-29,2025-05-09,Expired,176.85,14452.68,EUR,Phone,1
P-2023-001132,100860,AUTO,MTPL,2023-10-12,2024-11-26,Expired,136.86,38900.23,EUR,Agent,1
P-2025-001133,100508,LIABILITY,Personal,2025-04-24,2026-08-02,Active,97.92,42722.74,EUR,Online,1
P-2024-001134,100689,TRAVEL,World,2024-02-26,2025-06-07,Expired,43.68,10409.65,EUR,Online,1
P-2023-001135,100378,AUTO,CASCO,2023-08-12,2024-07-17,Expired,373.45,28283.8,EUR,Agent,1
P-2024-001136,100124,HOME,HomePlus,2024-08-02,2025-08-15,Active,1108.87,10152.26,EUR,Bank,1
P-2023-001137,100149,PET,Cat,2023-09-11,2024-04-23,Expired,116.86,4902.61,EUR,Agent,1
P-2025-001138,100531,HOME,HomeBasic,2025-02-20,2026-04-07,Active,264.57,32624.54,EUR,Broker,1
P-2024-001139,100076,HOME,HomeBasic,2024-10-10,2025-06-08,Expired,670.37,37988.75,EUR,Bank,1
P-2023-001140,100216,AUTO,MTPL,2023-07-23,2024-06-29,Expired,403.99,30983.3,EUR,Agent,1
P-2024-001141,100011,PET,Cat,2024-04-29,2025-02-03,Expired,161.9,47187.88,EUR,Online,1
P-2025-001142,100817,HOME,HomePlus,2025-03-23,2025-06-26,Expired,891.01,32473.66,EUR,Online,1
P-2023-001143,100575,HOME,HomePlus,2023-02-14,2024-01-17,Expired,229.36,15507.21,EUR,Agent,1
P-2023-001144,100843,HOME,HomeBasic,2023-08-10,2024-11-07,Expired,159.2,3318.9,EUR,Broker,1
P-2023-001145,100590,TRAVEL,Europe,2023-11-22,2025-02-03,Expired,19.01,42755.24,EUR,Broker,1
P-2023-001146,100581,AUTO,CASCO,2023-06-23,2024-02-27,Expired,226.55,29333.26,EUR,Agent,1
P-2024-001147,100314,AUTO,CASCO,2024-10-31,2025-11-28,Active,300.33,46447.67,EUR,Agent,1
P-2023-001148,100144,HOME,HomeBasic,2023-02-20,2024-01-31,Expired,372.23,6084.96,EUR,Phone,1
P-2024-001149,100864,LIABILITY,Personal,2024-12-29,2025-08-07,Active,254.89,34510.77,EUR,Agent,1
P-2023-001150,100402,TRAVEL,Europe,2023-04-13,2024-04-08,Expired,56.42,15973.25,EUR,Online,1
P-2023-001151,100041,AUTO,MTPL,2023-07-12,2024-07-12,Expired,325.51,40590.32,EUR,Phone,1
P-2023-001152,100061,HOME,HomeBasic,2023-10-15,2025-02-09,Expired,257.22,18831.07,EUR,Online,1
P-2023-001153,100776,AUTO,MTPL,2023-08-15,2024-08-15,Expired,153.68,20196.82,EUR,Online,1
P-2024-001154,100245,LIABILITY,Personal,2024-07-01,2025-08-12,Active,247.95,11374.12,EUR,Broker,1
P-2025-001155,100735,LIABILITY,Personal,2025-02-23,2026-02-04,Active,111.27,21816.71,EUR,Phone,1
P-2023-001156,100943,AUTO,MTPL,2023-01-22,2023-12-09,Expired,185.12,20464.15,EUR,Phone,1
P-2024-001157,100861,HOME,HomeBasic,2024-03-13,2025-03-28,Expired,390.07,46450.51,EUR,Broker,1
P-2023-001158,100815,LIABILITY,Personal,2023-06-03,2024-04-12,Expired,186.04,16435.41,EUR,Broker,1
P-2024-001159,100630,LIABILITY,Personal,2024-07-23,2025-04-29,Expired,97.97,47140.03,EUR,Phone,1
P-2023-001160,100406,HOME,HomePlus,2023-06-16,2024-04-17,Expired,449.12,46202.45,EUR,Broker,1
P-2024-001161,100052,TRAVEL,World,2024-10-20,2025-12-12,Active,88.22,37112.82,EUR,Broker,1
P-2024-001162,100359,LIABILITY,Personal,2024-09-25,2025-04-29,Expired,162.79,25746.37,EUR,Agent,1
P-2024-001163,100814,TRAVEL,Europe,2024-12-24,2026-03-21,Active,27.28,14045.44,EUR,Agent,1
P-2025-001164,100412,LIABILITY,Personal,2025-02-09,2026-04-03,Active,54.96,19129.95,EUR,Online,1
P-2023-001165,100966,TRAVEL,Europe,2023-05-08,2024-05-24,Expired,80.72,3210.68,EUR,Online,1
P-2024-001166,100352,PET,Dog,2024-08-20,2025-06-26,Expired,64.03,24022.43,EUR,Online,1
P-2024-001167,100369,PET,Cat,2024-11-20,2025-10-16,Active,169.69,36947.47,EUR,Broker,1
P-2024-001168,100376,LIABILITY,Personal,2024-03-27,2025-04-20,Expired,176.66,12068.19,EUR,Bank,1
P-2025-001169,100532,HOME,HomeBasic,2025-01-08,2025-12-04,Active,376.9,6001.67,EUR,Online,1
P-2025-001170,100393,HOME,HomeBasic,2025-02-02,2026-02-13,Active,925.62,43733.2,EUR,Agent,1
P-2025-001171,100699,PET,Cat,2025-03-22,2026-08-08,Active,93.66,26611.99,EUR,Agent,1
P-2024-001172,100350,AUTO,MTPL,2024-09-05,2025-12-20,Active,116.86,7635.52,EUR,Bank,1
P-2023-001173,100513,LIABILITY,Personal,2023-09-20,2024-08-23,Expired,51.08,14014.86,EUR,Agent,1
P-2024-001174,100433,TRAVEL,Europe,2024-06-10,2026-01-21,Active,78.18,23590.64,EUR,Broker,1
P-2023-001175,100320,LIABILITY,Personal,2023-07-10,2024-10-08,Expired,450.21,20704.43,EUR,Broker,1
P-2024-001176,100954,PET,Cat,2024-03-08,2025-02-28,Expired,133.1,33214.77,EUR,Phone,1
P-2024-001177,100940,LIABILITY,Personal,2024-09-13,2025-11-08,Active,375.76,34773.82,EUR,Online,1
P-2025-001178,100566,PET,Cat,2025-01-22,2026-02-03,Active,174.87,14159.3,EUR,Phone,1
P-2024-001179,100173,TRAVEL,Europe,2024-12-07,2026-04-06,Active,39.83,24278.87,EUR,Agent,1
P-2025-001180,100303,AUTO,CASCO,2025-01-30,2026-08-31,Active,313.43,20840.63,EUR,Bank,1
P-2023-001181,100761,HOME,HomeBasic,2023-02-16,2024-01-09,Expired,409.46,9343.19,EUR,Agent,1
P-2025-001182,100101,AUTO,MTPL,2025-02-12,2025-09-05,Active,109.93,20951.05,EUR,Agent,1
P-2024-001183,100124,HOME,HomePlus,2024-05-22,2025-07-03,Active,757.34,10082.34,EUR,Broker,1
P-2023-001184,100161,TRAVEL,Europe,2023-04-29,2024-04-26,Expired,18.7,9286.09,EUR,Phone,1
P-2023-001185,100842,PET,Cat,2023-11-10,2024-07-29,Expired,114.47,16594.49,EUR,Online,1
P-2025-001186,100123,PET,Cat,2025-02-23,2026-05-06,Active,82.84,32258.59,EUR,Online,1
P-2025-001187,100274,LIABILITY,Personal,2025-04-19,2026-01-07,Active,134.38,25330.94,EUR,Phone,1
P-2024-001188,100041,AUTO,MTPL,2024-10-30,2025-10-06,Active,217.48,14277.2,EUR,Agent,1
P-2024-001189,100820,PET,Cat,2024-05-03,2025-03-25,Expired,46.32,2484.37,EUR,Bank,1
P-2023-001190,100061,PET,Cat,2023-02-25,2024-02-08,Expired,77.75,10793.78,EUR,Agent,1
P-2023-001191,100729,HOME,HomePlus,2023-09-12,2024-11-10,Expired,629.84,1419.89,EUR,Bank,1
P-2024-001192,100514,PET,Dog,2024-04-30,2024-11-08,Expired,55.23,6583.32,EUR,Bank,1
P-2025-001193,100208,PET,Dog,2025-02-01,2025-12-20,Active,220.14,49597.17,EUR,Phone,1
P-2025-001194,100524,LIABILITY,Personal,2025-01-09,2026-02-17,Active,217.14,5571.08,EUR,Phone,1
P-2024-001195,100651,HOME,HomeBasic,2024-08-30,2025-05-14,Expired,417.9,25773.71,EUR,Online,1
P-2024-001196,100585,PET,Cat,2024-07-01,2025-06-23,Expired,116.07,30365.38,EUR,Online,1
P-2023-001197,100623,TRAVEL,Europe,2023-02-13,2023-06-28,Expired,38.54,8936.39,EUR,Phone,1
P-2024-001198,100578,AUTO,MTPL,2024-07-23,2025-10-22,Active,262.37,29567.91,EUR,Online,1
P-2024-001199,100324,LIABILITY,Personal,2024-06-14,2025-10-17,Active,203.71,1184.62,EUR,Bank,1
P-2024-001200,100946,AUTO,CASCO,2024-06-20,2025-09-06,Active,393.74,42481.16,EUR,Online,1
P-2023-001201,100620,PET,Cat,2023-03-29,2024-05-15,Expired,216.05,20233.78,EUR,Broker,1
P-2024-001202,100716,HOME,HomeBasic,2024-04-29,2025-06-11,Expired,347.38,46440.95,EUR,Phone,1
P-2024-001203,100779,AUTO,MTPL,2024-04-18,2024-08-13,Expired,329.5,13548.33,EUR,Agent,1
P-2023-001204,100408,TRAVEL,Europe,2023-01-31,2023-10-28,Expired,31.67,46468.78,EUR,Phone,1
P-2024-001205,100175,TRAVEL,Europe,2024-12-16,2026-01-18,Active,19.46,17593.52,EUR,Bank,1
P-2024-001206,100666,LIABILITY,Personal,2024-02-19,2024-11-12,Expired,318.11,35078.93,EUR,Agent,1
P-2024-001207,100034,PET,Dog,2024-05-06,2025-01-23,Expired,101.2,12612.04,EUR,Bank,1
P-2024-001208,100158,LIABILITY,Personal,2024-05-15,2024-08-22,Expired,135.81,10769.66,EUR,Phone,1
P-2023-001209,100984,AUTO,CASCO,2023-06-05,2024-05-04,Expired,676.28,36131.79,EUR,Broker,1
P-2025-001210,100110,TRAVEL,World,2025-02-20,2026-05-23,Active,41.4,17033.84,EUR,Online,1
P-2024-001211,100211,HOME,HomePlus,2024-07-18,2025-04-29,Expired,401.6,38840.7,EUR,Bank,1
P-2023-001212,100954,HOME,HomePlus,2023-04-28,2024-07-27,Expired,1128.55,40725.31,EUR,Phone,1
P-2024-001213,100127,HOME,HomePlus,2024-02-16,2025-03-16,Expired,1120.15,47908.37,EUR,Agent,1
P-2023-001214,100505,TRAVEL,World,2023-12-17,2024-09-16,Expired,34.36,26572.34,EUR,Phone,1
P-2024-001215,100382,AUTO,MTPL,2024-06-07,2025-02-06,Expired,292.38,49836.96,EUR,Online,1
P-2024-001216,100847,AUTO,CASCO,2024-10-25,2025-12-21,Active,356.97,36354.08,EUR,Broker,1
P-2024-001217,100632,TRAVEL,Europe,2024-04-13,2025-07-31,Active,73.15,23900.51,EUR,Phone,1
P-2025-001218,100254,TRAVEL,World,2025-04-18,2026-04-23,Active,27.98,27893.25,EUR,Online,1
P-2024-001219,100465,HOME,HomePlus,2024-09-16,2025-04-28,Expired,1509.08,33755.94,EUR,Online,1
P-2025-001220,100068,LIABILITY,Personal,2025-04-30,2026-05-21,Active,207.6,47227.98,EUR,Broker,1
P-2025-001221,100483,AUTO,MTPL,2025-02-14,2025-12-02,Active,102.09,4140.14,EUR,Broker,1
P-2025-001222,100701,PET,Cat,2025-04-07,2026-02-28,Active,70.4,36857.03,EUR,Phone,1
P-2025-001223,100528,PET,Dog,2025-03-22,2025-11-06,Active,76.1,18032.39,EUR,Broker,1
P-2023-001224,100607,TRAVEL,World,2023-08-18,2024-05-27,Expired,122.12,28207.9,EUR,Broker,1
P-2024-001225,100692,HOME,HomePlus,2024-11-07,2026-03-21,Active,581.66,47429.16,EUR,Bank,1
P-2023-001226,100940,TRAVEL,Europe,2023-11-13,2024-08-25,Expired,46.03,44349.07,EUR,Bank,1
P-2023-001227,100833,TRAVEL,World,2023-09-07,2024-09-04,Expired,68.88,4642.25,EUR,Online,1
P-2024-001228,100975,LIABILITY,Personal,2024-09-22,2025-07-15,Active,244.36,17547.83,EUR,Broker,1
P-2023-001229,100999,AUTO,MTPL,2023-10-26,2024-07-12,Expired,88.93,45413.18,EUR,Agent,1
P-2024-001230,100858,HOME,HomePlus,2024-12-22,2025-10-12,Active,1160.53,11351.88,EUR,Bank,1
P-2024-001231,100863,LIABILITY,Personal,2024-10-17,2025-11-16,Active,105.36,35068.43,EUR,Agent,1
P-2024-001232,100426,HOME,HomeBasic,2024-02-28,2025-04-10,Expired,957.58,42327.96,EUR,Broker,1
P-2024-001233,100503,AUTO,CASCO,2024-03-07,2024-11-01,Expired,272.4,30606.07,EUR,Phone,1
P-2025-001234,100991,HOME,HomeBasic,2025-01-24,2026-02-26,Active,591.34,42957.97,EUR,Agent,1
P-2024-001235,100367,AUTO,MTPL,2024-05-02,2024-12-18,Expired,223.76,41288.35,EUR,Phone,1
P-2024-001236,100857,TRAVEL,Europe,2024-09-24,2025-08-26,Active,38.33,42862.95,EUR,Online,1
P-2023-001237,100944,AUTO,CASCO,2023-08-07,2024-07-24,Expired,358.79,27787.3,EUR,Broker,1
P-2025-001238,100852,AUTO,MTPL,2025-03-21,2026-01-24,Active,121.84,25753.04,EUR,Phone,1
P-2025-001239,100878,LIABILITY,Personal,2025-02-10,2025-12-18,Active,251.45,31146.18,EUR,Agent,1
P-2024-001240,100987,HOME,HomeBasic,2024-05-01,2025-03-05,Expired,510.39,3453.16,EUR,Online,1
P-2024-001241,100844,LIABILITY,Personal,2024-01-02,2024-12-28,Expired,361.1,28642.22,EUR,Bank,1
P-2023-001242,100946,HOME,HomeBasic,2023-06-15,2024-09-10,Expired,354.36,15601.01,EUR,Broker,1
P-2024-001243,100048,HOME,HomePlus,2024-11-13,2026-01-23,Active,1159.31,3304.91,EUR,Bank,1
P-2025-001244,100518,TRAVEL,Europe,2025-01-31,2026-01-10,Active,40.01,23644.88,EUR,Phone,1
P-2024-001245,100966,TRAVEL,Europe,2024-05-06,2025-05-18,Expired,22.83,36265.03,EUR,Phone,1
P-2024-001246,100696,PET,Cat,2024-01-18,2024-11-08,Expired,158.92,1397.3,EUR,Online,1
P-2025-001247,100922,HOME,HomePlus,2025-01-08,2025-10-03,Active,622.68,26799.45,EUR,Online,1
